population_group,time,samp_no,chain_no,V1,taken,n_alive,run_name,map
1,2001,36251,4,0.75,No,16,ic50_real,debbink
1,2001,36251,5,0.75,No,16,ic50_real,debbink
1,2001,36501,1,0.375,No,16,ic50_real,debbink
1,2001,36501,2,0.875,No,16,ic50_real,debbink
1,2001,36501,3,0.3125,No,16,ic50_real,debbink
1,2001,36501,4,0.8125,No,16,ic50_real,debbink
1,2001,36501,5,0.6875,No,16,ic50_real,debbink
1,2001,36751,1,0.4375,No,16,ic50_real,debbink
1,2001,36751,2,0.8125,No,16,ic50_real,debbink
1,2001,36751,3,0.1875,No,16,ic50_real,debbink
1,2001,36751,4,0.8125,No,16,ic50_real,debbink
1,2001,36751,5,0.625,No,16,ic50_real,debbink
1,2001,37001,1,0.4375,No,16,ic50_real,debbink
1,2001,37001,2,0.625,No,16,ic50_real,debbink
1,2001,37001,3,0.3125,No,16,ic50_real,debbink
1,2001,37001,4,0.8125,No,16,ic50_real,debbink
1,2001,37001,5,0.625,No,16,ic50_real,debbink
1,2001,37251,1,0.4375,No,16,ic50_real,debbink
1,2001,37251,2,0.6875,No,16,ic50_real,debbink
1,2001,37251,3,0.4375,No,16,ic50_real,debbink
1,2001,37251,4,0.8125,No,16,ic50_real,debbink
1,2001,37251,5,0.625,No,16,ic50_real,debbink
1,2001,37501,1,0.75,No,16,ic50_real,debbink
1,2001,37501,2,0.375,No,16,ic50_real,debbink
1,2001,37501,3,0.1875,No,16,ic50_real,debbink
1,2001,37501,4,0.8125,No,16,ic50_real,debbink
1,2001,37501,5,0.5,No,16,ic50_real,debbink
1,2001,37751,1,0.3125,No,16,ic50_real,debbink
1,2001,37751,2,0.5,No,16,ic50_real,debbink
1,2001,37751,3,0.3125,No,16,ic50_real,debbink
1,2001,37751,4,0.75,No,16,ic50_real,debbink
1,2001,37751,5,0.5,No,16,ic50_real,debbink
1,2001,38001,1,0.1875,No,16,ic50_real,debbink
1,2001,38001,2,0.375,No,16,ic50_real,debbink
1,2001,38001,3,0.375,No,16,ic50_real,debbink
1,2001,38001,4,0.8125,No,16,ic50_real,debbink
1,2001,38001,5,0.375,No,16,ic50_real,debbink
1,2001,38251,1,0.1875,No,16,ic50_real,debbink
1,2001,38251,2,0.5625,No,16,ic50_real,debbink
1,2001,38251,3,0.125,No,16,ic50_real,debbink
1,2001,38251,4,0.75,No,16,ic50_real,debbink
1,2001,38251,5,0.5,No,16,ic50_real,debbink
1,2001,38501,1,0,No,16,ic50_real,debbink
1,2001,38501,2,0.75,No,16,ic50_real,debbink
1,2001,38501,3,0,No,16,ic50_real,debbink
1,2001,38501,4,0.75,No,16,ic50_real,debbink
1,2001,38501,5,0.6875,No,16,ic50_real,debbink
1,2001,38751,1,0.375,No,16,ic50_real,debbink
1,2001,38751,2,0.5625,No,16,ic50_real,debbink
1,2001,38751,3,0.25,No,16,ic50_real,debbink
1,2001,38751,4,0.8125,No,16,ic50_real,debbink
1,2001,38751,5,0.625,No,16,ic50_real,debbink
1,2001,39001,1,0.625,No,16,ic50_real,debbink
1,2001,39001,2,0.4375,No,16,ic50_real,debbink
1,2001,39001,3,0.125,No,16,ic50_real,debbink
1,2001,39001,4,0.75,No,16,ic50_real,debbink
1,2001,39001,5,0.5625,No,16,ic50_real,debbink
1,2001,39251,1,0.5625,No,16,ic50_real,debbink
1,2001,39251,2,0.1875,No,16,ic50_real,debbink
1,2001,39251,3,0.5,No,16,ic50_real,debbink
1,2001,39251,4,0.6875,No,16,ic50_real,debbink
1,2001,39251,5,0.5,No,16,ic50_real,debbink
1,2001,39501,1,0.5625,No,16,ic50_real,debbink
1,2001,39501,2,0.1875,No,16,ic50_real,debbink
1,2001,39501,3,0.375,No,16,ic50_real,debbink
1,2001,39501,4,0.6875,No,16,ic50_real,debbink
1,2001,39501,5,0.6875,No,16,ic50_real,debbink
1,2001,39751,1,0.6875,No,16,ic50_real,debbink
1,2001,39751,2,0,No,16,ic50_real,debbink
1,2001,39751,3,0.3125,No,16,ic50_real,debbink
1,2001,39751,4,0.75,No,16,ic50_real,debbink
1,2001,39751,5,0.5625,No,16,ic50_real,debbink
1,2001,40001,1,0.75,No,16,ic50_real,debbink
1,2001,40001,2,0.25,No,16,ic50_real,debbink
1,2001,40001,3,0.6875,No,16,ic50_real,debbink
1,2001,40001,4,0.875,No,16,ic50_real,debbink
1,2001,40001,5,0.5625,No,16,ic50_real,debbink
1,2001,40251,1,0.4375,No,16,ic50_real,debbink
1,2001,40251,2,0.625,No,16,ic50_real,debbink
1,2001,40251,3,0.375,No,16,ic50_real,debbink
1,2001,40251,4,0.8125,No,16,ic50_real,debbink
1,2001,40251,5,0.5625,No,16,ic50_real,debbink
1,2001,40501,1,0.3125,No,16,ic50_real,debbink
1,2001,40501,2,0.75,No,16,ic50_real,debbink
1,2001,40501,3,0.25,No,16,ic50_real,debbink
1,2001,40501,4,0.75,No,16,ic50_real,debbink
1,2001,40501,5,0.6875,No,16,ic50_real,debbink
1,2001,40751,1,0.1875,No,16,ic50_real,debbink
1,2001,40751,2,0.75,No,16,ic50_real,debbink
1,2001,40751,3,0.3125,No,16,ic50_real,debbink
1,2001,40751,4,0.875,No,16,ic50_real,debbink
1,2001,40751,5,0.75,No,16,ic50_real,debbink
1,2001,41001,1,0.1875,No,16,ic50_real,debbink
1,2001,41001,2,0.6875,No,16,ic50_real,debbink
1,2001,41001,3,0.3125,No,16,ic50_real,debbink
1,2001,41001,4,0.75,No,16,ic50_real,debbink
1,2001,41001,5,0.8125,No,16,ic50_real,debbink
1,2001,41251,1,0.1875,No,16,ic50_real,debbink
1,2001,41251,2,0.3125,No,16,ic50_real,debbink
1,2001,41251,3,0.6875,No,16,ic50_real,debbink
