population_group,time,samp_no,chain_no,V1,taken,n_alive,run_name,map
1,2001,493501,3,0.19047619047619047,No,21,avid_kendra,kendra
1,2001,493501,4,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,493501,5,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,497001,1,0.23809523809523808,No,21,avid_kendra,kendra
1,2001,497001,2,0,No,21,avid_kendra,kendra
1,2001,497001,3,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,497001,4,0,No,21,avid_kendra,kendra
1,2001,497001,5,0.42857142857142855,No,21,avid_kendra,kendra
1,2001,500501,1,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,500501,2,0.14285714285714285,No,21,avid_kendra,kendra
1,2001,500501,3,0.19047619047619047,No,21,avid_kendra,kendra
1,2001,500501,4,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,500501,5,0,No,21,avid_kendra,kendra
1,2001,504001,1,0,No,21,avid_kendra,kendra
1,2001,504001,2,0.38095238095238093,No,21,avid_kendra,kendra
1,2001,504001,3,0,No,21,avid_kendra,kendra
1,2001,504001,4,0,No,21,avid_kendra,kendra
1,2001,504001,5,0.14285714285714285,No,21,avid_kendra,kendra
1,2001,507501,1,0.3333333333333333,No,21,avid_kendra,kendra
1,2001,507501,2,0,No,21,avid_kendra,kendra
1,2001,507501,3,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,507501,4,0.38095238095238093,No,21,avid_kendra,kendra
1,2001,507501,5,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,511001,1,0.5238095238095238,No,21,avid_kendra,kendra
1,2001,511001,2,0.23809523809523808,No,21,avid_kendra,kendra
1,2001,511001,3,0,No,21,avid_kendra,kendra
1,2001,511001,4,0,No,21,avid_kendra,kendra
1,2001,511001,5,0.14285714285714285,No,21,avid_kendra,kendra
1,2001,514501,1,0.42857142857142855,No,21,avid_kendra,kendra
1,2001,514501,2,0,No,21,avid_kendra,kendra
1,2001,514501,3,0.23809523809523808,No,21,avid_kendra,kendra
1,2001,514501,4,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,514501,5,0,No,21,avid_kendra,kendra
1,2001,518001,1,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,518001,2,0.19047619047619047,No,21,avid_kendra,kendra
1,2001,518001,3,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,518001,4,0.2857142857142857,No,21,avid_kendra,kendra
1,2001,518001,5,0,No,21,avid_kendra,kendra
1,2001,521501,1,0.14285714285714285,No,21,avid_kendra,kendra
1,2001,521501,2,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,521501,3,0,No,21,avid_kendra,kendra
1,2001,521501,4,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,521501,5,0.42857142857142855,No,21,avid_kendra,kendra
1,2001,525001,1,0.2857142857142857,No,21,avid_kendra,kendra
1,2001,525001,2,0,No,21,avid_kendra,kendra
1,2001,525001,3,0,No,21,avid_kendra,kendra
1,2001,525001,4,0,No,21,avid_kendra,kendra
