samp_no,chain_no,age,prop,N
895001,3,4,0.15625,608
895001,3,5,0.11439114391143912,542
895001,3,6,0.08666666666666667,450
895001,3,7,0.023323615160349854,343
895001,3,8,0,235
895001,3,9,0,141
895001,3,10,0,74
895001,3,11,0,21
895001,4,0,0.14786585365853658,656
895001,4,1,0.16615853658536586,656
895001,4,2,0.16539050535987748,653
895001,4,3,0.16951788491446346,643
895001,4,4,0.13486842105263158,608
895001,4,5,0.11439114391143912,542
895001,4,6,0.07333333333333333,450
895001,4,7,0.037900874635568516,343
895001,4,8,0,235
895001,4,9,0,141
895001,4,10,0,74
895001,4,11,0,21
895001,5,0,0.18445121951219512,656
895001,5,1,0.17530487804878048,656
895001,5,2,0.18376722817764166,653
895001,5,3,0.15085536547433903,643
895001,5,4,0.14967105263157895,608
895001,5,5,0.11808118081180811,542
895001,5,6,0.07777777777777778,450
895001,5,7,0.026239067055393587,343
895001,5,8,0,235
895001,5,9,0,141
895001,5,10,0,74
895001,5,11,0,21
900001,1,0,0.20426829268292682,656
900001,1,1,0.19054878048780488,656
900001,1,2,0.16539050535987748,653
900001,1,3,0.16796267496111975,643
900001,1,4,0.15625,608
900001,1,5,0.1070110701107011,542
900001,1,6,0.07111111111111111,450
900001,1,7,0.03498542274052478,343
900001,1,8,0,235
900001,1,9,0,141
900001,1,10,0,74
900001,1,11,0,21
900001,2,0,0.16158536585365854,656
900001,2,1,0.17835365853658536,656
900001,2,2,0.15926493108728942,653
900001,2,3,0.16174183514774496,643
900001,2,4,0.14967105263157895,608
900001,2,5,0.11992619926199262,542
900001,2,6,0.08444444444444445,450
900001,2,7,0.026239067055393587,343
900001,2,8,0,235
900001,2,9,0,141
900001,2,10,0,74
900001,2,11,0,21
900001,3,0,0.17073170731707318,656
900001,3,1,0.19207317073170732,656
900001,3,2,0.17917304747320062,653
900001,3,3,0.16796267496111975,643
900001,3,4,0.15625,608
900001,3,5,0.1014760147601476,542
900001,3,6,0.07111111111111111,450
900001,3,7,0.03206997084548105,343
900001,3,8,0,235
900001,3,9,0,141
900001,3,10,0,74
900001,3,11,0,21
900001,4,0,0.19207317073170732,656
900001,4,1,0.17835365853658536,656
900001,4,2,0.16079632465543645,653
900001,4,3,0.16796267496111975,643
900001,4,4,0.11513157894736842,608
900001,4,5,0.12546125461254612,542
900001,4,6,0.06888888888888889,450
900001,4,7,0.03498542274052478,343
900001,4,8,0,235
900001,4,9,0,141
900001,4,10,0,74
900001,4,11,0,21
900001,5,0,0.19054878048780488,656
900001,5,1,0.19207317073170732,656
900001,5,2,0.1669218989280245,653
900001,5,3,0.16174183514774496,643
900001,5,4,0.13322368421052633,608
900001,5,5,0.11992619926199262,542
900001,5,6,0.07111111111111111,450
900001,5,7,0.03498542274052478,343
900001,5,8,0,235
900001,5,9,0,141
900001,5,10,0,74
900001,5,11,0,21
905001,1,0,0.1722560975609756,656
905001,1,1,0.19054878048780488,656
905001,1,2,0.1807044410413476,653
905001,1,3,0.15863141524105753,643
905001,1,4,0.1611842105263158,608
905001,1,5,0.11808118081180811,542
905001,1,6,0.07111111111111111,450
905001,1,7,0.037900874635568516,343
905001,1,8,0,235
905001,1,9,0,141
905001,1,10,0,74
905001,1,11,0,21
905001,2,0,0.18902439024390244,656
905001,2,1,0.18292682926829268,656
905001,2,2,0.16539050535987748,653
905001,2,3,0.14930015552099535,643
905001,2,4,0.12335526315789473,608
905001,2,5,0.11808118081180811,542
905001,2,6,0.07777777777777778,450
905001,2,7,0.03498542274052478,343
905001,2,8,0,235
905001,2,9,0,141
905001,2,10,0,74
905001,2,11,0,21
905001,3,0,0.18140243902439024,656
905001,3,1,0.19359756097560976,656
905001,3,2,0.16539050535987748,653
905001,3,3,0.18351477449455678,643
905001,3,4,0.14473684210526316,608
905001,3,5,0.1088560885608856,542
905001,3,6,0.07555555555555556,450
905001,3,7,0.029154518950437316,343
905001,3,8,0,235
905001,3,9,0,141
905001,3,10,0,74
905001,3,11,0,21
905001,4,0,0.14939024390243902,656
905001,4,1,0.1600609756097561,656
905001,4,2,0.18223583460949463,653
905001,4,3,0.16174183514774496,643
905001,4,4,0.14967105263157895,608
905001,4,5,0.13837638376383765,542
905001,4,6,0.07111111111111111,450
905001,4,7,0.029154518950437316,343
905001,4,8,0,235
905001,4,9,0,141
905001,4,10,0,74
905001,4,11,0,21
905001,5,0,0.1676829268292683,656
905001,5,1,0.16463414634146342,656
905001,5,2,0.17457886676875958,653
905001,5,3,0.14930015552099535,643
905001,5,4,0.13651315789473684,608
905001,5,5,0.12730627306273062,542
905001,5,6,0.07333333333333333,450
905001,5,7,0.037900874635568516,343
905001,5,8,0,235
905001,5,9,0,141
905001,5,10,0,74
905001,5,11,0,21
910001,1,0,0.16920731707317074,656
910001,1,1,0.18140243902439024,656
910001,1,2,0.16845329249617153,653
910001,1,3,0.16329704510108864,643
910001,1,4,0.15296052631578946,608
910001,1,5,0.1033210332103321,542
910001,1,6,0.07111111111111111,450
910001,1,7,0.029154518950437316,343
910001,1,8,0,235
910001,1,9,0,141
910001,1,10,0,74
910001,1,11,0,21
910001,2,0,0.16615853658536586,656
910001,2,1,0.17835365853658536,656
910001,2,2,0.18376722817764166,653
910001,2,3,0.16018662519440124,643
910001,2,4,0.16282894736842105,608
910001,2,5,0.12730627306273062,542
910001,2,6,0.06222222222222222,450
910001,2,7,0.037900874635568516,343
910001,2,8,0,235
910001,2,9,0,141
910001,2,10,0,74
910001,2,11,0,21
910001,3,0,0.17378048780487804,656
910001,3,1,0.17835365853658536,656
910001,3,2,0.1638591117917305,653
910001,3,3,0.17262830482115085,643
910001,3,4,0.14309210526315788,608
910001,3,5,0.11623616236162361,542
910001,3,6,0.06,450
910001,3,7,0.037900874635568516,343
910001,3,8,0,235
910001,3,9,0,141
910001,3,10,0,74
910001,3,11,0,21
910001,4,0,0.19664634146341464,656
910001,4,1,0.18292682926829268,656
910001,4,2,0.19142419601837674,653
910001,4,3,0.17262830482115085,643
910001,4,4,0.14967105263157895,608
910001,4,5,0.11808118081180811,542
910001,4,6,0.07777777777777778,450
910001,4,7,0.023323615160349854,343
910001,4,8,0,235
910001,4,9,0,141
910001,4,10,0,74
910001,4,11,0,21
910001,5,0,0.1798780487804878,656
910001,5,1,0.17530487804878048,656
910001,5,2,0.17304747320061256,653
910001,5,3,0.14618973561430793,643
910001,5,4,0.14638157894736842,608
910001,5,5,0.11808118081180811,542
910001,5,6,0.08,450
910001,5,7,0.029154518950437316,343
910001,5,8,0,235
910001,5,9,0,141
910001,5,10,0,74
910001,5,11,0,21
915001,1,0,0.18445121951219512,656
915001,1,1,0.1600609756097561,656
915001,1,2,0.16998468606431852,653
915001,1,3,0.17262830482115085,643
915001,1,4,0.14473684210526316,608
915001,1,5,0.12361623616236163,542
915001,1,6,0.07333333333333333,450
915001,1,7,0.029154518950437316,343
915001,1,8,0,235
915001,1,9,0,141
915001,1,10,0,74
915001,1,11,0,21
915001,2,0,0.15853658536585366,656
915001,2,1,0.19054878048780488,656
915001,2,2,0.16845329249617153,653
915001,2,3,0.14930015552099535,643
915001,2,4,0.16940789473684212,608
915001,2,5,0.11070110701107011,542
915001,2,6,0.08,450
915001,2,7,0.04081632653061224,343
915001,2,8,0,235
915001,2,9,0,141
915001,2,10,0,74
915001,2,11,0,21
915001,3,0,0.2027439024390244,656
915001,3,1,0.19359756097560976,656
915001,3,2,0.17304747320061256,653
915001,3,3,0.14930015552099535,643
915001,3,4,0.15625,608
915001,3,5,0.13653136531365315,542
915001,3,6,0.07333333333333333,450
915001,3,7,0.026239067055393587,343
915001,3,8,0,235
915001,3,9,0,141
915001,3,10,0,74
915001,3,11,0,21
915001,4,0,0.17530487804878048,656
915001,4,1,0.1676829268292683,656
915001,4,2,0.18223583460949463,653
915001,4,3,0.15552099533437014,643
915001,4,4,0.15296052631578946,608
915001,4,5,0.11623616236162361,542
915001,4,6,0.08666666666666667,450
915001,4,7,0.026239067055393587,343
915001,4,8,0,235
915001,4,9,0,141
915001,4,10,0,74
915001,4,11,0,21
915001,5,0,0.19359756097560976,656
915001,5,1,0.18292682926829268,656
915001,5,2,0.17917304747320062,653
915001,5,3,0.16640746500777606,643
915001,5,4,0.13322368421052633,608
915001,5,5,0.11992619926199262,542
915001,5,6,0.08444444444444445,450
915001,5,7,0.03498542274052478,343
915001,5,8,0,235
915001,5,9,0,141
915001,5,10,0,74
915001,5,11,0,21
920001,1,0,0.16310975609756098,656
920001,1,1,0.16615853658536586,656
920001,1,2,0.16232771822358347,653
920001,1,3,0.14618973561430793,643
920001,1,4,0.15296052631578946,608
920001,1,5,0.11070110701107011,542
920001,1,6,0.08666666666666667,450
920001,1,7,0.03206997084548105,343
920001,1,8,0,235
920001,1,9,0,141
920001,1,10,0,74
920001,1,11,0,21
920001,2,0,0.1798780487804878,656
920001,2,1,0.15091463414634146,656
920001,2,2,0.14701378254211334,653
920001,2,3,0.15707620528771385,643
920001,2,4,0.13486842105263158,608
920001,2,5,0.11992619926199262,542
920001,2,6,0.08,450
920001,2,7,0.037900874635568516,343
920001,2,8,0,235
920001,2,9,0,141
920001,2,10,0,74
920001,2,11,0,21
920001,3,0,0.16310975609756098,656
920001,3,1,0.18445121951219512,656
920001,3,2,0.16998468606431852,653
920001,3,3,0.16640746500777606,643
920001,3,4,0.14309210526315788,608
920001,3,5,0.11623616236162361,542
920001,3,6,0.07111111111111111,450
920001,3,7,0.03498542274052478,343
920001,3,8,0,235
920001,3,9,0,141
920001,3,10,0,74
920001,3,11,0,21
920001,4,0,0.18140243902439024,656
920001,4,1,0.17073170731707318,656
920001,4,2,0.17304747320061256,653
920001,4,3,0.15552099533437014,643
920001,4,4,0.14638157894736842,608
920001,4,5,0.11070110701107011,542
920001,4,6,0.08666666666666667,450
920001,4,7,0.03206997084548105,343
920001,4,8,0,235
920001,4,9,0,141
920001,4,10,0,74
920001,4,11,0,21
920001,5,0,0.16615853658536586,656
920001,5,1,0.18597560975609756,656
920001,5,2,0.15313935681470137,653
920001,5,3,0.14930015552099535,643
920001,5,4,0.15789473684210525,608
920001,5,5,0.1033210332103321,542
920001,5,6,0.08888888888888889,450
920001,5,7,0.03206997084548105,343
920001,5,8,0,235
920001,5,9,0,141
920001,5,10,0,74
920001,5,11,0,21
925001,1,0,0.17682926829268292,656
925001,1,1,0.1798780487804878,656
925001,1,2,0.1883614088820827,653
925001,1,3,0.16329704510108864,643
925001,1,4,0.14802631578947367,608
925001,1,5,0.13099630996309963,542
925001,1,6,0.09555555555555556,450
925001,1,7,0.02040816326530612,343
925001,1,8,0,235
925001,1,9,0,141
925001,1,10,0,74
925001,1,11,0,21
925001,2,0,0.18140243902439024,656
925001,2,1,0.17530487804878048,656
925001,2,2,0.17304747320061256,653
925001,2,3,0.15241057542768274,643
925001,2,4,0.13980263157894737,608
925001,2,5,0.11992619926199262,542
925001,2,6,0.08444444444444445,450
925001,2,7,0.03498542274052478,343
925001,2,8,0,235
925001,2,9,0,141
925001,2,10,0,74
925001,2,11,0,21
925001,3,0,0.1875,656
925001,3,1,0.17835365853658536,656
925001,3,2,0.15773353751914243,653
925001,3,3,0.17107309486780714,643
925001,3,4,0.13651315789473684,608
925001,3,5,0.12730627306273062,542
925001,3,6,0.07777777777777778,450
925001,3,7,0.026239067055393587,343
925001,3,8,0,235
925001,3,9,0,141
925001,3,10,0,74
925001,3,11,0,21
925001,4,0,0.16920731707317074,656
925001,4,1,0.1676829268292683,656
925001,4,2,0.1807044410413476,653
925001,4,3,0.17573872472783825,643
925001,4,4,0.13815789473684212,608
925001,4,5,0.11070110701107011,542
925001,4,6,0.06888888888888889,450
925001,4,7,0.03206997084548105,343
925001,4,8,0,235
925001,4,9,0,141
925001,4,10,0,74
925001,4,11,0,21
925001,5,0,0.18292682926829268,656
925001,5,1,0.17835365853658536,656
925001,5,2,0.17304747320061256,653
925001,5,3,0.15396578538102643,643
925001,5,4,0.13815789473684212,608
925001,5,5,0.12730627306273062,542
925001,5,6,0.07777777777777778,450
925001,5,7,0.03206997084548105,343
925001,5,8,0,235
925001,5,9,0,141
925001,5,10,0,74
925001,5,11,0,21
930001,1,0,0.18902439024390244,656
930001,1,1,0.18140243902439024,656
930001,1,2,0.18529862174578868,653
930001,1,3,0.16485225505443235,643
930001,1,4,0.14967105263157895,608
930001,1,5,0.10516605166051661,542
930001,1,6,0.08888888888888889,450
930001,1,7,0.026239067055393587,343
930001,1,8,0,235
930001,1,9,0,141
930001,1,10,0,74
930001,1,11,0,21
930001,2,0,0.1676829268292683,656
930001,2,1,0.1798780487804878,656
930001,2,2,0.15773353751914243,653
930001,2,3,0.15707620528771385,643
930001,2,4,0.14802631578947367,608
930001,2,5,0.12730627306273062,542
930001,2,6,0.08444444444444445,450
930001,2,7,0.029154518950437316,343
930001,2,8,0,235
930001,2,9,0,141
930001,2,10,0,74
930001,2,11,0,21
930001,3,0,0.16463414634146342,656
930001,3,1,0.17530487804878048,656
930001,3,2,0.1807044410413476,653
930001,3,3,0.15396578538102643,643
930001,3,4,0.1513157894736842,608
930001,3,5,0.13837638376383765,542
930001,3,6,0.07111111111111111,450
930001,3,7,0.03206997084548105,343
930001,3,8,0,235
930001,3,9,0,141
930001,3,10,0,74
930001,3,11,0,21
930001,4,0,0.16920731707317074,656
930001,4,1,0.16310975609756098,656
930001,4,2,0.1669218989280245,653
930001,4,3,0.15552099533437014,643
930001,4,4,0.13980263157894737,608
930001,4,5,0.12177121771217712,542
930001,4,6,0.08666666666666667,450
930001,4,7,0.029154518950437316,343
930001,4,8,0,235
930001,4,9,0,141
930001,4,10,0,74
930001,4,11,0,21
930001,5,0,0.18140243902439024,656
930001,5,1,0.17835365853658536,656
930001,5,2,0.1669218989280245,653
930001,5,3,0.15707620528771385,643
930001,5,4,0.14144736842105263,608
930001,5,5,0.11808118081180811,542
930001,5,6,0.08,450
930001,5,7,0.03498542274052478,343
930001,5,8,0,235
930001,5,9,0,141
930001,5,10,0,74
930001,5,11,0,21
935001,1,0,0.20426829268292682,656
935001,1,1,0.17682926829268292,656
935001,1,2,0.18376722817764166,653
935001,1,3,0.16329704510108864,643
935001,1,4,0.13651315789473684,608
935001,1,5,0.12177121771217712,542
935001,1,6,0.07333333333333333,450
935001,1,7,0.03498542274052478,343
935001,1,8,0,235
935001,1,9,0,141
935001,1,10,0,74
935001,1,11,0,21
935001,2,0,0.1722560975609756,656
935001,2,1,0.1875,656
935001,2,2,0.17151607963246554,653
935001,2,3,0.16640746500777606,643
935001,2,4,0.13486842105263158,608
935001,2,5,0.11254612546125461,542
935001,2,6,0.09111111111111111,450
935001,2,7,0.026239067055393587,343
935001,2,8,0,235
935001,2,9,0,141
935001,2,10,0,74
935001,2,11,0,21
935001,3,0,0.15853658536585366,656
935001,3,1,0.18292682926829268,656
935001,3,2,0.1638591117917305,653
935001,3,3,0.17573872472783825,643
935001,3,4,0.14802631578947367,608
935001,3,5,0.11623616236162361,542
935001,3,6,0.07777777777777778,450
935001,3,7,0.026239067055393587,343
935001,3,8,0,235
935001,3,9,0,141
935001,3,10,0,74
935001,3,11,0,21
935001,4,0,0.19207317073170732,656
935001,4,1,0.17835365853658536,656
935001,4,2,0.17611026033690658,653
935001,4,3,0.15863141524105753,643
935001,4,4,0.14802631578947367,608
935001,4,5,0.11439114391143912,542
935001,4,6,0.08,450
935001,4,7,0.037900874635568516,343
935001,4,8,0,235
935001,4,9,0,141
935001,4,10,0,74
935001,4,11,0,21
935001,5,0,0.18140243902439024,656
935001,5,1,0.20121951219512196,656
935001,5,2,0.17457886676875958,653
935001,5,3,0.15552099533437014,643
935001,5,4,0.15625,608
935001,5,5,0.12177121771217712,542
935001,5,6,0.06666666666666667,450
935001,5,7,0.037900874635568516,343
935001,5,8,0,235
935001,5,9,0,141
935001,5,10,0,74
935001,5,11,0,21
940001,1,0,0.18445121951219512,656
940001,1,1,0.1600609756097561,656
940001,1,2,0.16845329249617153,653
940001,1,3,0.16640746500777606,643
940001,1,4,0.14802631578947367,608
940001,1,5,0.11992619926199262,542
940001,1,6,0.08888888888888889,450
940001,1,7,0.029154518950437316,343
940001,1,8,0,235
940001,1,9,0,141
940001,1,10,0,74
940001,1,11,0,21
940001,2,0,0.16920731707317074,656
940001,2,1,0.19664634146341464,656
940001,2,2,0.1807044410413476,653
940001,2,3,0.16329704510108864,643
940001,2,4,0.14144736842105263,608
940001,2,5,0.12177121771217712,542
940001,2,6,0.08,450
940001,2,7,0.029154518950437316,343
940001,2,8,0,235
940001,2,9,0,141
940001,2,10,0,74
940001,2,11,0,21
940001,3,0,0.18140243902439024,656
940001,3,1,0.1722560975609756,656
940001,3,2,0.19295558958652373,653
940001,3,3,0.14307931570762053,643
940001,3,4,0.14967105263157895,608
940001,3,5,0.11992619926199262,542
940001,3,6,0.07333333333333333,450
940001,3,7,0.026239067055393587,343
940001,3,8,0,235
940001,3,9,0,141
940001,3,10,0,74
940001,3,11,0,21
940001,4,0,0.19359756097560976,656
940001,4,1,0.20426829268292682,656
940001,4,2,0.1883614088820827,653
940001,4,3,0.16951788491446346,643
940001,4,4,0.13322368421052633,608
940001,4,5,0.11070110701107011,542
940001,4,6,0.07111111111111111,450
940001,4,7,0.03206997084548105,343
940001,4,8,0,235
940001,4,9,0,141
940001,4,10,0,74
940001,4,11,0,21
940001,5,0,0.19359756097560976,656
940001,5,1,0.1676829268292683,656
940001,5,2,0.16232771822358347,653
940001,5,3,0.16640746500777606,643
940001,5,4,0.11513157894736842,608
940001,5,5,0.12546125461254612,542
940001,5,6,0.07111111111111111,450
940001,5,7,0.03498542274052478,343
940001,5,8,0,235
940001,5,9,0,141
940001,5,10,0,74
940001,5,11,0,21
945001,1,0,0.19817073170731708,656
945001,1,1,0.1676829268292683,656
945001,1,2,0.15926493108728942,653
945001,1,3,0.15396578538102643,643
945001,1,4,0.15460526315789475,608
945001,1,5,0.12177121771217712,542
945001,1,6,0.07333333333333333,450
945001,1,7,0.037900874635568516,343
945001,1,8,0,235
945001,1,9,0,141
945001,1,10,0,74
945001,1,11,0,21
945001,2,0,0.20426829268292682,656
945001,2,1,0.1951219512195122,656
945001,2,2,0.17457886676875958,653
945001,2,3,0.16796267496111975,643
945001,2,4,0.14144736842105263,608
945001,2,5,0.12177121771217712,542
945001,2,6,0.06888888888888889,450
945001,2,7,0.037900874635568516,343
945001,2,8,0,235
945001,2,9,0,141
945001,2,10,0,74
945001,2,11,0,21
945001,3,0,0.16615853658536586,656
945001,3,1,0.1798780487804878,656
945001,3,2,0.1883614088820827,653
945001,3,3,0.16485225505443235,643
945001,3,4,0.14638157894736842,608
945001,3,5,0.11992619926199262,542
945001,3,6,0.06888888888888889,450
945001,3,7,0.03206997084548105,343
945001,3,8,0,235
945001,3,9,0,141
945001,3,10,0,74
945001,3,11,0,21
945001,4,0,0.15701219512195122,656
945001,4,1,0.19054878048780488,656
945001,4,2,0.1807044410413476,653
945001,4,3,0.16018662519440124,643
945001,4,4,0.1513157894736842,608
945001,4,5,0.11808118081180811,542
945001,4,6,0.06666666666666667,450
945001,4,7,0.037900874635568516,343
945001,4,8,0,235
945001,4,9,0,141
945001,4,10,0,74
945001,4,11,0,21
945001,5,0,0.1875,656
945001,5,1,0.18597560975609756,656
945001,5,2,0.19142419601837674,653
945001,5,3,0.17573872472783825,643
945001,5,4,0.14967105263157895,608
945001,5,5,0.11992619926199262,542
945001,5,6,0.08222222222222222,450
945001,5,7,0.03206997084548105,343
945001,5,8,0,235
945001,5,9,0,141
945001,5,10,0,74
945001,5,11,0,21
950001,1,0,0.16615853658536586,656
950001,1,1,0.17530487804878048,656
950001,1,2,0.13782542113323124,653
950001,1,3,0.15552099533437014,643
950001,1,4,0.15460526315789475,608
950001,1,5,0.12546125461254612,542
950001,1,6,0.07111111111111111,450
950001,1,7,0.03206997084548105,343
950001,1,8,0,235
950001,1,9,0,141
950001,1,10,0,74
950001,1,11,0,21
950001,2,0,0.17378048780487804,656
950001,2,1,0.1722560975609756,656
950001,2,2,0.15773353751914243,653
950001,2,3,0.15241057542768274,643
950001,2,4,0.14802631578947367,608
950001,2,5,0.12177121771217712,542
950001,2,6,0.08,450
950001,2,7,0.03498542274052478,343
950001,2,8,0,235
950001,2,9,0,141
950001,2,10,0,74
950001,2,11,0,21
950001,3,0,0.17835365853658536,656
950001,3,1,0.1600609756097561,656
950001,3,2,0.18529862174578868,653
950001,3,3,0.16951788491446346,643
950001,3,4,0.14473684210526316,608
950001,3,5,0.13099630996309963,542
950001,3,6,0.07333333333333333,450
950001,3,7,0.029154518950437316,343
950001,3,8,0,235
950001,3,9,0,141
950001,3,10,0,74
950001,3,11,0,21
950001,4,0,0.18292682926829268,656
950001,4,1,0.1676829268292683,656
950001,4,2,0.19142419601837674,653
950001,4,3,0.16329704510108864,643
950001,4,4,0.13157894736842105,608
950001,4,5,0.13468634686346864,542
950001,4,6,0.06888888888888889,450
950001,4,7,0.026239067055393587,343
950001,4,8,0,235
950001,4,9,0,141
950001,4,10,0,74
950001,4,11,0,21
950001,5,0,0.18140243902439024,656
950001,5,1,0.16615853658536586,656
950001,5,2,0.16998468606431852,653
950001,5,3,0.17884914463452567,643
950001,5,4,0.13980263157894737,608
950001,5,5,0.12546125461254612,542
950001,5,6,0.08444444444444445,450
950001,5,7,0.03206997084548105,343
950001,5,8,0,235
950001,5,9,0,141
950001,5,10,0,74
950001,5,11,0,21
955001,1,0,0.1722560975609756,656
955001,1,1,0.18597560975609756,656
955001,1,2,0.1807044410413476,653
955001,1,3,0.16174183514774496,643
955001,1,4,0.1299342105263158,608
955001,1,5,0.11254612546125461,542
955001,1,6,0.07555555555555556,450
955001,1,7,0.03498542274052478,343
955001,1,8,0,235
955001,1,9,0,141
955001,1,10,0,74
955001,1,11,0,21
955001,2,0,0.16463414634146342,656
955001,2,1,0.1722560975609756,656
955001,2,2,0.18683001531393567,653
955001,2,3,0.16796267496111975,643
955001,2,4,0.14473684210526316,608
955001,2,5,0.11254612546125461,542
955001,2,6,0.08444444444444445,450
955001,2,7,0.03206997084548105,343
955001,2,8,0,235
955001,2,9,0,141
955001,2,10,0,74
955001,2,11,0,21
955001,3,0,0.19207317073170732,656
955001,3,1,0.1676829268292683,656
955001,3,2,0.1638591117917305,653
955001,3,3,0.17418351477449456,643
955001,3,4,0.16776315789473684,608
955001,3,5,0.12177121771217712,542
955001,3,6,0.07111111111111111,450
955001,3,7,0.03206997084548105,343
955001,3,8,0,235
955001,3,9,0,141
955001,3,10,0,74
955001,3,11,0,21
955001,4,0,0.16158536585365854,656
955001,4,1,0.18597560975609756,656
955001,4,2,0.17457886676875958,653
955001,4,3,0.14930015552099535,643
955001,4,4,0.17434210526315788,608
955001,4,5,0.1070110701107011,542
955001,4,6,0.08666666666666667,450
955001,4,7,0.037900874635568516,343
955001,4,8,0,235
955001,4,9,0,141
955001,4,10,0,74
955001,4,11,0,21
955001,5,0,0.15091463414634146,656
955001,5,1,0.1448170731707317,656
955001,5,2,0.18683001531393567,653
955001,5,3,0.16329704510108864,643
955001,5,4,0.15953947368421054,608
955001,5,5,0.1033210332103321,542
955001,5,6,0.08222222222222222,450
955001,5,7,0.02040816326530612,343
955001,5,8,0,235
955001,5,9,0,141
955001,5,10,0,74
955001,5,11,0,21
960001,1,0,0.1600609756097561,656
960001,1,1,0.17378048780487804,656
960001,1,2,0.1669218989280245,653
960001,1,3,0.16329704510108864,643
960001,1,4,0.1611842105263158,608
960001,1,5,0.12546125461254612,542
960001,1,6,0.08444444444444445,450
960001,1,7,0.023323615160349854,343
960001,1,8,0,235
960001,1,9,0,141
960001,1,10,0,74
960001,1,11,0,21
960001,2,0,0.19359756097560976,656
960001,2,1,0.16158536585365854,656
960001,2,2,0.17457886676875958,653
960001,2,3,0.15863141524105753,643
960001,2,4,0.13486842105263158,608
960001,2,5,0.11623616236162361,542
960001,2,6,0.07111111111111111,450
960001,2,7,0.029154518950437316,343
960001,2,8,0,235
960001,2,9,0,141
960001,2,10,0,74
960001,2,11,0,21
960001,3,0,0.18140243902439024,656
960001,3,1,0.17073170731707318,656
960001,3,2,0.1776416539050536,653
960001,3,3,0.16640746500777606,643
960001,3,4,0.13486842105263158,608
960001,3,5,0.12915129151291513,542
960001,3,6,0.07111111111111111,450
960001,3,7,0.026239067055393587,343
960001,3,8,0,235
960001,3,9,0,141
960001,3,10,0,74
960001,3,11,0,21
960001,4,0,0.16920731707317074,656
960001,4,1,0.16463414634146342,656
960001,4,2,0.1638591117917305,653
960001,4,3,0.17107309486780714,643
960001,4,4,0.16776315789473684,608
960001,4,5,0.11623616236162361,542
960001,4,6,0.07777777777777778,450
960001,4,7,0.03498542274052478,343
960001,4,8,0,235
960001,4,9,0,141
960001,4,10,0,74
960001,4,11,0,21
960001,5,0,0.16158536585365854,656
960001,5,1,0.18597560975609756,656
960001,5,2,0.17304747320061256,653
960001,5,3,0.14307931570762053,643
960001,5,4,0.1513157894736842,608
960001,5,5,0.12361623616236163,542
960001,5,6,0.07777777777777778,450
960001,5,7,0.03206997084548105,343
960001,5,8,0,235
960001,5,9,0,141
960001,5,10,0,74
960001,5,11,0,21
965001,1,0,0.1798780487804878,656
965001,1,1,0.19054878048780488,656
965001,1,2,0.16539050535987748,653
965001,1,3,0.16329704510108864,643
965001,1,4,0.13322368421052633,608
965001,1,5,0.13099630996309963,542
965001,1,6,0.07333333333333333,450
965001,1,7,0.029154518950437316,343
965001,1,8,0,235
965001,1,9,0,141
965001,1,10,0,74
965001,1,11,0,21
965001,2,0,0.18292682926829268,656
965001,2,1,0.17073170731707318,656
965001,2,2,0.16998468606431852,653
965001,2,3,0.16018662519440124,643
965001,2,4,0.14473684210526316,608
965001,2,5,0.11070110701107011,542
965001,2,6,0.07333333333333333,450
965001,2,7,0.03498542274052478,343
965001,2,8,0,235
965001,2,9,0,141
965001,2,10,0,74
965001,2,11,0,21
965001,3,0,0.17682926829268292,656
965001,3,1,0.18597560975609756,656
965001,3,2,0.16998468606431852,653
965001,3,3,0.16640746500777606,643
965001,3,4,0.15296052631578946,608
965001,3,5,0.11808118081180811,542
965001,3,6,0.06888888888888889,450
965001,3,7,0.03206997084548105,343
965001,3,8,0,235
965001,3,9,0,141
965001,3,10,0,74
965001,3,11,0,21
965001,4,0,0.17682926829268292,656
965001,4,1,0.18140243902439024,656
965001,4,2,0.18223583460949463,653
965001,4,3,0.14774494556765164,643
965001,4,4,0.14473684210526316,608
965001,4,5,0.11439114391143912,542
965001,4,6,0.06666666666666667,450
965001,4,7,0.03206997084548105,343
965001,4,8,0,235
965001,4,9,0,141
965001,4,10,0,74
965001,4,11,0,21
965001,5,0,0.16310975609756098,656
965001,5,1,0.1875,656
965001,5,2,0.19601837672281777,653
965001,5,3,0.17729393468118196,643
965001,5,4,0.15789473684210525,608
965001,5,5,0.11070110701107011,542
965001,5,6,0.09111111111111111,450
965001,5,7,0.02040816326530612,343
965001,5,8,0,235
965001,5,9,0,141
965001,5,10,0,74
965001,5,11,0,21
970001,1,0,0.1875,656
970001,1,1,0.19969512195121952,656
970001,1,2,0.1638591117917305,653
970001,1,3,0.16018662519440124,643
970001,1,4,0.15296052631578946,608
970001,1,5,0.11439114391143912,542
970001,1,6,0.07555555555555556,450
970001,1,7,0.023323615160349854,343
970001,1,8,0,235
970001,1,9,0,141
970001,1,10,0,74
970001,1,11,0,21
970001,2,0,0.18902439024390244,656
970001,2,1,0.1600609756097561,656
970001,2,2,0.1669218989280245,653
970001,2,3,0.16951788491446346,643
970001,2,4,0.1513157894736842,608
970001,2,5,0.12361623616236163,542
970001,2,6,0.06444444444444444,450
970001,2,7,0.03206997084548105,343
970001,2,8,0,235
970001,2,9,0,141
970001,2,10,0,74
970001,2,11,0,21
970001,3,0,0.17073170731707318,656
