samp_no,biomarker_group,name,value,name_key,biomarker_group_label,label,min_value,max_value
934935,1,wane_short,0.4753064232414793,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
533137,1,wane_short,0.5497136823591939,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
682234,1,wane_short,0.5417528867262598,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
488345,1,wane_short,0.804468166716386,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
716480,1,wane_short,0.600365790768754,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
856083,1,wane_short,0.45237017384313083,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
653691,1,wane_short,0.5678921826878187,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
171767,1,wane_short,0.4244686825057335,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
429239,1,wane_short,0.43836400970001305,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
194606,1,wane_short,0.6310379619936433,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
459233,1,wane_short,0.46559215357719713,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
764364,1,wane_short,0.4840443798817972,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
8200,1,wane_short,0.5580899776911975,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
748884,1,wane_short,0.7720711698870755,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
909339,1,wane_short,0.7414812233616405,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
46320,1,wane_short,0.7973806685553615,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
293942,1,wane_short,0.8496212563953905,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
216045,1,wane_short,0.6370517600718267,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
997173,1,wane_short,0.5252703604259075,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
806108,1,wane_short,0.4965921767811481,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
277875,1,wane_short,0.6802938242048817,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
798336,1,wane_short,0.8667960971057225,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
258338,1,wane_short,0.6875269520168843,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
471124,1,wane_short,0.6445692799709344,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
616016,1,wane_short,0.4634766768057146,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
638051,1,wane_short,0.7186582493468556,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
358235,1,wane_short,0.5950814186009314,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
36829,1,wane_short,0.6039966997262006,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
532214,1,wane_short,0.43472653266053607,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
286891,1,wane_short,0.5545711228771842,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
737977,1,wane_short,0.6682324283376522,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
540956,1,wane_short,0.6350760639551009,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
924851,1,wane_short,0.49750051707811493,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
356224,1,wane_short,0.6351145549851208,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
815114,1,wane_short,0.6089405503842756,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
519220,1,wane_short,0.5518975051202052,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
691826,1,wane_short,0.5655446933231182,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
437285,1,wane_short,0.5358325438709017,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
623723,1,wane_short,0.7892736600863248,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
835831,1,wane_short,0.5969384702853964,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
637099,1,wane_short,0.4490635896088502,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
193615,1,wane_short,0.7400772294934767,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
390734,1,wane_short,0.7352613993088367,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
490852,1,wane_short,0.6015907591461966,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
570016,1,wane_short,0.7162470661755073,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
41428,1,wane_short,0.6862084861149594,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
339925,1,wane_short,0.514178528361751,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
131251,1,wane_short,0.6267566245714993,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
223652,1,wane_short,0.5187596075130304,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
194377,1,wane_short,0.5013849404627841,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
821764,1,wane_short,0.782171396966231,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
622789,1,wane_short,0.5384798560353795,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
601452,1,wane_short,0.7461048039026308,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
94234,1,wane_short,0.5975119743653563,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
627277,1,wane_short,0.5199362530941631,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
380741,1,wane_short,0.5412583642205763,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
953504,1,wane_short,0.7035538096853147,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
718687,1,wane_short,0.61858821148293,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
477503,1,wane_short,0.5266745529168516,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
772325,1,wane_short,0.49937928140719406,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
312655,1,wane_short,0.46895509453159784,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
400408,1,wane_short,0.5257463105098494,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
526644,1,wane_short,0.48397958950239245,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
870672,1,wane_short,0.6172940444595951,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
591859,1,wane_short,0.4416382094195828,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
940999,1,wane_short,0.7425944415665645,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
786663,1,wane_short,0.8914022818314749,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
12839,1,wane_short,0.5183234348385091,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
11395,1,wane_short,0.7016509730645402,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
492532,1,wane_short,0.708168493838748,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
892184,1,wane_short,0.7745700923242711,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
956977,1,wane_short,0.4302897339110077,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
902154,1,wane_short,0.6042164154535903,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
598026,1,wane_short,0.5658541119036317,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
597064,1,wane_short,0.6440013649431787,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
486969,1,wane_short,0.6552303875062554,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
556394,1,wane_short,0.7877264407264799,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
528899,1,wane_short,0.4421918754844624,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
944768,1,wane_short,0.5033023174109826,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
174285,1,wane_short,0.4141085533425173,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
141791,1,wane_short,0.7962075667360285,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
852496,1,wane_short,0.6527168577848017,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
831479,1,wane_short,0.41302975058480357,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
687844,1,wane_short,0.41319211825989505,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
340062,1,wane_short,0.4899556303688734,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
132849,1,wane_short,0.43671465036689217,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
862119,1,wane_short,0.5161926210441611,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
213724,1,wane_short,0.7360140175033023,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
822730,1,wane_short,0.5156433651092875,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
778724,1,wane_short,0.8513390652549273,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
545820,1,wane_short,0.7735120294819104,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
176979,1,wane_short,0.6194995846090618,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
310544,1,wane_short,0.5256780599510431,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
690202,1,wane_short,0.44721851159741477,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
432406,1,wane_short,0.47793767482096317,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
80970,1,wane_short,0.4171880802488389,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
630034,1,wane_short,0.7776485027541629,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
344329,1,wane_short,0.6919018687583814,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
434564,1,wane_short,0.4589201323071113,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
991895,1,wane_short,0.8514849258510663,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
296704,1,wane_short,0.8611334994973804,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
475031,1,wane_short,0.6781392506422735,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
895405,1,wane_short,0.6322454103167622,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
618330,1,wane_short,0.685479547772827,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
725300,1,wane_short,0.8138202036403269,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
459385,1,wane_short,0.4648172732861696,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
474075,1,wane_short,0.8680455936324717,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
705750,1,wane_short,0.4722911764961782,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
689269,1,wane_short,0.684265794439049,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
979616,1,wane_short,0.6161679491415708,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
591622,1,wane_short,0.4821497791837399,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
600366,1,wane_short,0.4389213572673566,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
822871,1,wane_short,0.4348050890053652,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
390777,1,wane_short,0.7834345641870817,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
213612,1,wane_short,0.5025831369693216,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
480139,1,wane_short,0.5028461381726997,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
665520,1,wane_short,0.802770438525706,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
572005,1,wane_short,0.5750880169951629,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
379574,1,wane_short,0.8313352955887635,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
321123,1,wane_short,0.5021220103920667,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
160492,1,wane_short,0.4491422315984277,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
671647,1,wane_short,0.6953392483501641,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
158403,1,wane_short,0.4902115033661362,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
563697,1,wane_short,0.5490798809664988,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
213348,1,wane_short,0.7196683925597581,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
828157,1,wane_short,0.4813875242683737,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
256127,1,wane_short,0.4352021931907301,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
30479,1,wane_short,0.5830024475038951,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
69351,1,wane_short,0.4869982845162679,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
952862,1,wane_short,0.8613097665184845,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
328501,1,wane_short,0.5653876030143444,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
517740,1,wane_short,0.6576936468904686,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
59522,1,wane_short,0.7631699025910051,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
532050,1,wane_short,0.5519406504374793,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
332032,1,wane_short,0.5303152267459931,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
563080,1,wane_short,0.7592002194127708,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
62025,1,wane_short,0.5581743441750469,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
946180,1,wane_short,0.6831828067744594,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
369598,1,wane_short,0.4590244615396385,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
825369,1,wane_short,0.8610620055346784,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
976975,1,wane_short,0.7949019837305032,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
851572,1,wane_short,0.5946564773366168,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
487464,1,wane_short,0.8271940055086437,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
413606,1,wane_short,0.8433305556376407,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
437715,1,wane_short,0.7476273481695018,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
766968,1,wane_short,0.5721214688342443,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
918479,1,wane_short,0.6527148645099515,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
685421,1,wane_short,0.7267246821728756,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
869361,1,wane_short,0.6382258237580887,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
290537,1,wane_short,0.47706297853548324,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
645947,1,wane_short,0.7009597330971904,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
756427,1,wane_short,0.8167037340279828,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
908747,1,wane_short,0.5336360170989926,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
226737,1,wane_short,0.4446519789407164,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
705030,1,wane_short,0.46318820080195516,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
353742,1,wane_short,0.7823223712403314,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
584833,1,wane_short,0.5239802879477441,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
149591,1,wane_short,0.5171910627403487,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
252050,1,wane_short,0.4537078531651276,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
23858,1,wane_short,0.7313029215358356,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
300961,1,wane_short,0.7664625848879038,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
545669,1,wane_short,0.5302477366742028,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
814970,1,wane_short,0.7032777237773555,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
459189,1,wane_short,0.5560500582510193,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
34539,1,wane_short,0.7943255228372247,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
226304,1,wane_short,0.7696448159131102,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
772957,1,wane_short,0.4460789916169345,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
44380,1,wane_short,0.7005488713086694,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
157326,1,wane_short,0.47331140059064986,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
540226,1,wane_short,0.4788930908597256,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
209972,1,wane_short,0.6432934215727055,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
565052,1,wane_short,0.5177134027664975,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
50106,1,wane_short,0.5231698307136473,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
692692,1,wane_short,0.8706580748682762,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
109869,1,wane_short,0.6368647585544072,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
399664,1,wane_short,0.5637518605256592,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
621163,1,wane_short,0.6389431773659084,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
579916,1,wane_short,0.5535440682083271,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
992161,1,wane_short,0.7115975543652178,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
82189,1,wane_short,0.711391831004776,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
683864,1,wane_short,0.7492293618641174,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
313604,1,wane_short,0.43106622051546717,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
365524,1,wane_short,0.8489491480755704,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
911457,1,wane_short,0.5491401345251403,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
147020,1,wane_short,0.644028794778692,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
913236,1,wane_short,0.5757792903350405,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
769886,1,wane_short,0.7844700735564836,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
117541,1,wane_short,0.7243850382321967,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
284750,1,wane_short,0.607769143425517,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
618030,1,wane_short,0.8517407925121565,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
368459,1,wane_short,0.5993435300468236,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
321291,1,wane_short,0.5441754051320039,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
794439,1,wane_short,0.5855235516142059,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
386815,1,wane_short,0.44873750098268955,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
408086,1,wane_short,0.5501974071229079,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
611096,1,wane_short,0.7105595459272215,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
752362,1,wane_short,0.739075733608557,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
666694,1,wane_short,0.44893098465089765,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
823399,1,wane_short,0.8350642590289797,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
230731,1,wane_short,0.4674797423431256,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
983044,1,wane_short,0.5537352409666845,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
259837,1,wane_short,0.642719501200796,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
539250,1,wane_short,0.44917943255367654,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
717546,1,wane_short,0.7924667499128266,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
394122,1,wane_short,0.41751720390203756,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
391775,1,wane_short,0.4778605825514128,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
830758,1,wane_short,0.8312846539586415,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
386727,1,wane_short,0.4506171984702944,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
157888,1,wane_short,0.576730999786344,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
685765,1,wane_short,0.44654515086091073,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
720028,1,wane_short,0.6749123999137261,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
297818,1,wane_short,0.4647059851980431,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
111307,1,wane_short,0.45829811671846415,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
329846,1,wane_short,0.7090770091002148,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
75351,1,wane_short,0.5471995522903396,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
360652,1,wane_short,0.6429063308263276,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
448591,1,wane_short,0.7689347947551175,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
327215,1,wane_short,0.5701055215683534,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
998922,1,wane_short,0.4874155722191228,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
565624,1,wane_short,0.7703107515692397,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
813475,1,wane_short,0.8479302370121653,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
669431,1,wane_short,0.5071159465532364,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
170836,1,wane_short,0.6872437828821018,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
412167,1,wane_short,0.6703355906171274,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
768162,1,wane_short,0.6494246569451559,Transient waning rate,IC50,"Transient waning rate
(IC50)",0.458705492410047,0.811171617841747
