samp_no,chain_no,names_new,est,names,values,biomarker_group,biomarker_group_label,run_name,map,name_key,label
1005001,5,antigenic_seniority,0.0753903303518622,antigenic_seniority,0.05,1,IC50,both_real,debbink,Antigenic seniority parameter,"Antigenic seniority parameter
(IC50)"
1005001,5,wane_short,0.529610843034816,wane_short,0.25,1,IC50,both_real,debbink,Transient waning rate,"Transient waning rate
(IC50)"
1005001,5,cr_long,1.80587232099822,cr_long,0.1,1,IC50,both_real,debbink,Long-term cross-reactivity gradient,"Long-term cross-reactivity gradient
(IC50)"
1005001,5,cr_short,0.0152861153175034,cr_short,0.03,1,IC50,both_real,debbink,Transient cross-reactivity gradient,"Transient cross-reactivity gradient
(IC50)"
1005001,5,obs_sd,1.13149413588216,obs_sd,1,1,IC50,both_real,debbink,Observation error (standard deviation),"Observation error (standard deviation)
(IC50)"
1005001,5,boost_short.1,1.74723375795716,boost_short,2,2,Avidity,both_real,debbink,Transient boost,"Transient boost
(Avidity)"
1005001,5,antigenic_seniority.1,0.383182474358151,antigenic_seniority,0.05,2,Avidity,both_real,debbink,Antigenic seniority parameter,"Antigenic seniority parameter
(Avidity)"
1005001,5,wane_short.1,0.102497067754174,wane_short,0.25,2,Avidity,both_real,debbink,Transient waning rate,"Transient waning rate
(Avidity)"
1005001,5,cr_short.1,0.0174400205716053,cr_short,0.03,2,Avidity,both_real,debbink,Transient cross-reactivity gradient,"Transient cross-reactivity gradient
(Avidity)"
1005001,5,obs_sd.1,0.899598557007615,obs_sd,1,2,Avidity,both_real,debbink,Observation error (standard deviation),"Observation error (standard deviation)
(Avidity)"
1010001,1,boost_long,1.31531385835163,boost_long,1.5,1,IC50,both_real,debbink,Long-term boost,"Long-term boost
(IC50)"
1010001,1,boost_short,4.65823938102721,boost_short,2,1,IC50,both_real,debbink,Transient boost,"Transient boost
(IC50)"
1010001,1,antigenic_seniority,0.085862094578074,antigenic_seniority,0.05,1,IC50,both_real,debbink,Antigenic seniority parameter,"Antigenic seniority parameter
(IC50)"
1010001,1,wane_short,0.469971419356972,wane_short,0.25,1,IC50,both_real,debbink,Transient waning rate,"Transient waning rate
(IC50)"
1010001,1,cr_long,1.31128878535513,cr_long,0.1,1,IC50,both_real,debbink,Long-term cross-reactivity gradient,"Long-term cross-reactivity gradient
(IC50)"
1010001,1,cr_short,0.0159328594025676,cr_short,0.03,1,IC50,both_real,debbink,Transient cross-reactivity gradient,"Transient cross-reactivity gradient
(IC50)"
1010001,1,obs_sd,1.14823379997789,obs_sd,1,1,IC50,both_real,debbink,Observation error (standard deviation),"Observation error (standard deviation)
(IC50)"
1010001,1,boost_short.1,1.72202323206017,boost_short,2,2,Avidity,both_real,debbink,Transient boost,"Transient boost
(Avidity)"
1010001,1,antigenic_seniority.1,0.412246795997083,antigenic_seniority,0.05,2,Avidity,both_real,debbink,Antigenic seniority parameter,"Antigenic seniority parameter
(Avidity)"
1010001,1,wane_short.1,0.0813364875362169,wane_short,0.25,2,Avidity,both_real,debbink,Transient waning rate,"Transient waning rate
(Avidity)"
1010001,1,cr_short.1,0.0123101883036219,cr_short,0.03,2,Avidity,both_real,debbink,Transient cross-reactivity gradient,"Transient cross-reactivity gradient
(Avidity)"
1010001,1,obs_sd.1,0.866357394156302,obs_sd,1,2,Avidity,both_real,debbink,Observation error (standard deviation),"Observation error (standard deviation)
(Avidity)"
1010001,2,boost_long,1.23029599650488,boost_long,1.5,1,IC50,both_real,debbink,Long-term boost,"Long-term boost
(IC50)"
1010001,2,boost_short,4.61138664853889,boost_short,2,1,IC50,both_real,debbink,Transient boost,"Transient boost
(IC50)"
1010001,2,antigenic_seniority,0.0162824781268041,antigenic_seniority,0.05,1,IC50,both_real,debbink,Antigenic seniority parameter,"Antigenic seniority parameter
(IC50)"
1010001,2,wane_short,0.54071262484544,wane_short,0.25,1,IC50,both_real,debbink,Transient waning rate,"Transient waning rate
(IC50)"
1010001,2,cr_long,1.48102081425564,cr_long,0.1,1,IC50,both_real,debbink,Long-term cross-reactivity gradient,"Long-term cross-reactivity gradient
(IC50)"
1010001,2,cr_short,0.0162680470918543,cr_short,0.03,1,IC50,both_real,debbink,Transient cross-reactivity gradient,"Transient cross-reactivity gradient
(IC50)"
1010001,2,obs_sd,1.13135906673188,obs_sd,1,1,IC50,both_real,debbink,Observation error (standard deviation),"Observation error (standard deviation)
(IC50)"
1010001,2,boost_short.1,1.7084210807319,boost_short,2,2,Avidity,both_real,debbink,Transient boost,"Transient boost
(Avidity)"
1010001,2,antigenic_seniority.1,0.356497545581896,antigenic_seniority,0.05,2,Avidity,both_real,debbink,Antigenic seniority parameter,"Antigenic seniority parameter
(Avidity)"
1010001,2,wane_short.1,0.0988856965002326,wane_short,0.25,2,Avidity,both_real,debbink,Transient waning rate,"Transient waning rate
(Avidity)"
1010001,2,cr_short.1,0.0205938759057139,cr_short,0.03,2,Avidity,both_real,debbink,Transient cross-reactivity gradient,"Transient cross-reactivity gradient
(Avidity)"
1010001,2,obs_sd.1,0.843119834943254,obs_sd,1,2,Avidity,both_real,debbink,Observation error (standard deviation),"Observation error (standard deviation)
(Avidity)"
1010001,3,boost_long,1.36525831385383,boost_long,1.5,1,IC50,both_real,debbink,Long-term boost,"Long-term boost
(IC50)"
1010001,3,boost_short,4.46389319231547,boost_short,2,1,IC50,both_real,debbink,Transient boost,"Transient boost
(IC50)"
1010001,3,antigenic_seniority,0.0315470915490447,antigenic_seniority,0.05,1,IC50,both_real,debbink,Antigenic seniority parameter,"Antigenic seniority parameter
(IC50)"
1010001,3,wane_short,0.490686391998593,wane_short,0.25,1,IC50,both_real,debbink,Transient waning rate,"Transient waning rate
(IC50)"
1010001,3,cr_long,1.52802783567915,cr_long,0.1,1,IC50,both_real,debbink,Long-term cross-reactivity gradient,"Long-term cross-reactivity gradient
(IC50)"
1010001,3,cr_short,0.0123760793096913,cr_short,0.03,1,IC50,both_real,debbink,Transient cross-reactivity gradient,"Transient cross-reactivity gradient
(IC50)"
1010001,3,obs_sd,1.15074037844244,obs_sd,1,1,IC50,both_real,debbink,Observation error (standard deviation),"Observation error (standard deviation)
(IC50)"
1010001,3,boost_short.1,1.83537702869991,boost_short,2,2,Avidity,both_real,debbink,Transient boost,"Transient boost
(Avidity)"
1010001,3,antigenic_seniority.1,0.494102738042142,antigenic_seniority,0.05,2,Avidity,both_real,debbink,Antigenic seniority parameter,"Antigenic seniority parameter
(Avidity)"
1010001,3,wane_short.1,0.081829669360271,wane_short,0.25,2,Avidity,both_real,debbink,Transient waning rate,"Transient waning rate
(Avidity)"
1010001,3,cr_short.1,0.0135126272319757,cr_short,0.03,2,Avidity,both_real,debbink,Transient cross-reactivity gradient,"Transient cross-reactivity gradient
(Avidity)"
1010001,3,obs_sd.1,0.89442319026624,obs_sd,1,2,Avidity,both_real,debbink,Observation error (standard deviation),"Observation error (standard deviation)
(Avidity)"
1010001,4,boost_long,1.65834090862441,boost_long,1.5,1,IC50,both_real,debbink,Long-term boost,"Long-term boost
(IC50)"
1010001,4,boost_short,4.52575941760777,boost_short,2,1,IC50,both_real,debbink,Transient boost,"Transient boost
(IC50)"
1010001,4,antigenic_seniority,0.0424790218608709,antigenic_seniority,0.05,1,IC50,both_real,debbink,Antigenic seniority parameter,"Antigenic seniority parameter
(IC50)"
1010001,4,wane_short,0.47711354393628,wane_short,0.25,1,IC50,both_real,debbink,Transient waning rate,"Transient waning rate
(IC50)"
1010001,4,cr_long,1.74955780087337,cr_long,0.1,1,IC50,both_real,debbink,Long-term cross-reactivity gradient,"Long-term cross-reactivity gradient
(IC50)"
1010001,4,cr_short,0.0143351028158166,cr_short,0.03,1,IC50,both_real,debbink,Transient cross-reactivity gradient,"Transient cross-reactivity gradient
(IC50)"
1010001,4,obs_sd,1.18316633176768,obs_sd,1,1,IC50,both_real,debbink,Observation error (standard deviation),"Observation error (standard deviation)
(IC50)"
1010001,4,boost_short.1,1.74008343055466,boost_short,2,2,Avidity,both_real,debbink,Transient boost,"Transient boost
(Avidity)"
1010001,4,antigenic_seniority.1,0.367163533446235,antigenic_seniority,0.05,2,Avidity,both_real,debbink,Antigenic seniority parameter,"Antigenic seniority parameter
(Avidity)"
1010001,4,wane_short.1,0.104604838496191,wane_short,0.25,2,Avidity,both_real,debbink,Transient waning rate,"Transient waning rate
(Avidity)"
1010001,4,cr_short.1,0.0157325418607121,cr_short,0.03,2,Avidity,both_real,debbink,Transient cross-reactivity gradient,"Transient cross-reactivity gradient
(Avidity)"
1010001,4,obs_sd.1,0.881370187625617,obs_sd,1,2,Avidity,both_real,debbink,Observation error (standard deviation),"Observation error (standard deviation)
(Avidity)"
1010001,5,boost_long,1.28741838665232,boost_long,1.5,1,IC50,both_real,debbink,Long-term boost,"Long-term boost
(IC50)"
1010001,5,boost_short,4.50968099983769,boost_short,2,1,IC50,both_real,debbink,Transient boost,"Transient boost
(IC50)"
1010001,5,antigenic_seniority,0.0687545310719606,antigenic_seniority,0.05,1,IC50,both_real,debbink,Antigenic seniority parameter,"Antigenic seniority parameter
(IC50)"
1010001,5,wane_short,0.497280830858919,wane_short,0.25,1,IC50,both_real,debbink,Transient waning rate,"Transient waning rate
(IC50)"
1010001,5,cr_long,1.32100528986647,cr_long,0.1,1,IC50,both_real,debbink,Long-term cross-reactivity gradient,"Long-term cross-reactivity gradient
(IC50)"
1010001,5,cr_short,0.0126901065760504,cr_short,0.03,1,IC50,both_real,debbink,Transient cross-reactivity gradient,"Transient cross-reactivity gradient
(IC50)"
1010001,5,obs_sd,1.11496758392651,obs_sd,1,1,IC50,both_real,debbink,Observation error (standard deviation),"Observation error (standard deviation)
(IC50)"
1010001,5,boost_short.1,1.72146540334397,boost_short,2,2,Avidity,both_real,debbink,Transient boost,"Transient boost
(Avidity)"
1010001,5,antigenic_seniority.1,0.423513036981668,antigenic_seniority,0.05,2,Avidity,both_real,debbink,Antigenic seniority parameter,"Antigenic seniority parameter
(Avidity)"
1010001,5,wane_short.1,0.0739493262663928,wane_short,0.25,2,Avidity,both_real,debbink,Transient waning rate,"Transient waning rate
(Avidity)"
1010001,5,cr_short.1,0.0168379274485202,cr_short,0.03,2,Avidity,both_real,debbink,Transient cross-reactivity gradient,"Transient cross-reactivity gradient
(Avidity)"
